Suburb,Address,Rooms,Type,Price,Method,Seller,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Latitude,Longitude,Region,Propertycount,LogPrice,SaleYear,SaleMonth,PropertyAge,Price_per_sqm
Doncaster,46 Winston Dr,4,h,1462500,S,Philip,2023-06-18,13.9,3108,4,3,2.0,654,160.0,1969.0,Manningham,-37.7795,145.1294,Eastern Metropolitan,9028,14.195658541848598,2023,6,54.0,9140.625
Eaglemont,14 Cumberland St,4,h,2600000,VB,Nelson,2023-06-18,10.3,3084,3,2,3.0,871,322.0,1937.0,Banyule,-37.7612,145.0676,Eastern Metropolitan,1651,14.77102238760702,2023,6,86.0,8074.534161490683
Elsternwick,9 Ripon Gr,4,h,1650000,PI,Biggin,2023-06-18,8.5,3185,1,3,2.0,386,185.0,1913.0,Glen Eira,-37.883,144.999,Southern Metropolitan,4898,14.316286451937186,2023,6,110.0,8918.918918918918
Elwood,6 Daley St,4,h,2400000,PI,Marshall,2023-06-18,7.7,3184,4,2,2.0,560,185.0,1920.0,Port Phillip,-37.8822,144.9913,Southern Metropolitan,8989,14.690979711984754,2023,6,103.0,12972.972972972973
Elwood,7/435 St Kilda St,2,u,655000,PI,Biggin,2023-06-18,7.7,3184,2,1,1.0,0,70.0,1965.0,Port Phillip,-37.8902,144.9907,Southern Metropolitan,8989,13.39239204133378,2023,6,58.0,9357.142857142857
Essendon,59 Brewster St,3,h,1475000,PI,Paul,2023-06-18,8.0,3040,3,1,2.0,388,,1910.0,Moonee Valley,-37.7508,144.9163,Western Metropolitan,9264,14.204169225721929,2023,6,113.0,
Essendon,1/247 Keilor Rd,3,t,750000,VB,Brad,2023-06-18,8.0,3040,3,1,1.0,253,145.0,1997.0,Moonee Valley,-37.7397,144.898,Western Metropolitan,9264,13.527829818844937,2023,6,26.0,5172.413793103448
Essendon,3/7 Violet St,2,u,390000,VB,Nelson,2023-06-18,8.0,3040,2,1,1.0,0,66.0,1970.0,Moonee Valley,-37.7554,144.9127,Western Metropolitan,9264,12.873904582205107,2023,6,53.0,5909.090909090909
Essendon North,1/48 Keilor Rd,2,u,340000,SP,Nelson,2023-06-18,9.4,3041,2,1,1.0,0,65.0,1960.0,Moonee Valley,-37.7433,144.9074,Western Metropolitan,1308,12.73670383776449,2023,6,63.0,5230.7692307692305
Fairfield,139 Christmas St,3,h,750000,VB,Barry,2023-06-18,5.8,3078,3,2,1.0,170,,,Darebin,-37.7674,145.0209,Northern Metropolitan,2970,13.527829818844937,2023,6,,
Fairfield,45 McGregor St,3,h,2350000,PI,Collins,2023-06-18,5.8,3078,3,2,4.0,735,,1950.0,Darebin,-37.7706,145.0225,Northern Metropolitan,2970,14.669926311652166,2023,6,73.0,
Fitzroy,31 Bell St,4,h,1950000,S,Nelson,2023-06-18,1.6,3065,4,1,0.0,177,152.0,1890.0,Yarra,-37.7999,144.9759,Northern Metropolitan,5825,14.48334044336031,2023,6,133.0,12828.947368421053
Fitzroy,5/113 Cecil St,1,u,597000,S,Harrington,2023-06-18,1.6,3065,1,1,1.0,0,,2000.0,Yarra,-37.7941,144.9802,Northern Metropolitan,5825,13.299674067415213,2023,6,23.0,
Fitzroy,24/26 Victoria St,2,u,650000,S,Nelson,2023-06-18,1.6,3065,2,1,1.0,0,,,Yarra,-37.799,144.9756,Northern Metropolitan,5825,13.384729180332174,2023,6,,
Fitzroy North,30 Eastham St,2,h,875000,S,Jellis,2023-06-18,3.5,3068,2,1,0.0,106,,,Yarra,-37.7823,144.9864,Northern Metropolitan,6244,13.681980308196241,2023,6,,
Flemington,5/60 Farnham St,1,u,345000,SP,Nelson,2023-06-18,4.4,3031,1,1,1.0,0,46.0,1970.0,Moonee Valley,-37.7826,144.9311,Northern Metropolitan,3593,12.75130259456002,2023,6,53.0,7500.0
Flemington,29 Finsbury St,3,h,1100000,VB,Nelson,2023-06-18,4.4,3031,3,2,0.0,179,150.0,1900.0,Moonee Valley,-37.7857,144.9305,Northern Metropolitan,3593,13.910821646859095,2023,6,123.0,7333.333333333333
Footscray,405/250 Barkly St,2,u,370000,SP,Sweeney,2023-06-18,6.4,3011,2,1,1.0,0,75.0,2007.0,Maribyrnong,-37.7992,144.8961,Western Metropolitan,7570,12.821260987319457,2023,6,16.0,4933.333333333333
Footscray,167 Gordon St,2,h,711000,SP,Jas,2023-06-18,6.4,3011,2,1,2.0,253,90.0,1910.0,Maribyrnong,-37.7968,144.8887,Western Metropolitan,7570,13.47442911525415,2023,6,113.0,7900.0
Footscray,4/2 Saltriver Pl,3,u,665000,S,Greg,2023-06-18,6.4,3011,3,2,1.0,0,,,Maribyrnong,-37.8016,144.9082,Western Metropolitan,7570,13.407543823396258,2023,6,,
Glen Iris,5/138 Milton Pde,2,u,511000,S,Marshall,2023-06-18,9.2,3146,2,1,1.0,0,,,Stonnington,-37.8517,145.0459,Southern Metropolitan,10412,13.144126826131089,2023,6,,
Glen Iris,14 Rosedale Rd,3,h,2000000,PI,Jellis,2023-06-18,9.2,3146,2,1,2.0,821,,,Boroondara,-37.8581,145.0685,Southern Metropolitan,10412,14.508658238524095,2023,6,,
Glen Iris,17 Rosedale Rd,2,h,1600000,PI,Noel,2023-06-18,9.2,3146,2,2,2.0,718,184.0,1950.0,Boroondara,-37.858,145.0696,Southern Metropolitan,10412,14.285514812209815,2023,6,73.0,8695.652173913044
Glen Iris,20 Ruskin Rd,3,h,1880000,S,RT,2023-06-18,9.2,3146,3,2,2.0,668,,1920.0,Boroondara,-37.8489,145.0711,Southern Metropolitan,10412,14.446782866720884,2023,6,103.0,
Glenroy,139 John St,3,h,765500,S,Barry,2023-06-18,13.0,3046,3,2,2.0,780,180.0,1970.0,Moreland,-37.6955,144.9389,Northern Metropolitan,8870,13.548285800414751,2023,6,53.0,4252.777777777777
Glenroy,2/709 Pascoe Vale Rd,3,u,470000,SP,Barry,2023-06-18,13.0,3046,3,1,2.0,187,99.0,2014.0,Moreland,-37.7098,144.9163,Northern Metropolitan,8870,13.060490101343552,2023,6,9.0,4747.474747474747
Glenroy,1/2 Prospect St,3,u,482500,SP,Brad,2023-06-18,13.0,3046,3,1,1.0,265,,1995.0,Moreland,-37.7083,144.9158,Northern Metropolitan,8870,13.08673827229789,2023,6,28.0,
Hadfield,24 Talbot St,3,h,631500,S,Stockdale,2023-06-18,12.1,3046,4,1,3.0,593,95.0,1965.0,Moreland,-37.7133,144.947,Northern Metropolitan,2606,13.355854804302703,2023,6,58.0,6647.368421052632
Hampton,70 Highett Rd,5,h,1705000,PI,Buxton,2023-06-18,13.7,3188,5,2,2.0,648,364.0,1950.0,Bayside,-37.946,145.0181,Southern Metropolitan,5454,14.349076255209846,2023,6,73.0,4684.065934065934
Hampton,11 Kerferd St,3,h,1610000,S,Nick,2023-06-18,13.7,3188,3,1,2.0,569,,,Bayside,-37.9419,145.01,Southern Metropolitan,5454,14.291745358078465,2023,6,,
Hampton,4/32 Linacre Rd,2,u,750000,PI,hockingstuart,2023-06-18,13.7,3188,2,1,2.0,153,,1970.0,Bayside,-37.9429,145.0049,Southern Metropolitan,5454,13.527829818844937,2023,6,53.0,
Hampton,58 Teddington Rd,3,h,1320000,S,hockingstuart,2023-06-18,13.7,3188,3,2,2.0,320,,,Bayside,-37.9364,145.021,Southern Metropolitan,5454,14.093143052138025,2023,6,,
Hampton East,1/23 Wickham Rd,3,h,926000,S,Buxton,2023-06-18,14.5,3188,2,2,2.0,393,140.0,1950.0,Bayside,-37.9431,145.0267,Southern Metropolitan,2356,13.738630593541341,2023,6,73.0,6614.285714285715
Hawthorn,8/22 Connell St,2,u,535000,S,Jellis,2023-06-18,4.6,3122,2,1,1.0,1228,,1970.0,Boroondara,-37.8185,145.0236,Southern Metropolitan,11308,13.190023895035274,2023,6,53.0,
Hawthorn,3/35 Creswick St,2,u,815000,PI,Jellis,2023-06-18,4.6,3122,2,1,1.0,0,93.0,1940.0,Boroondara,-37.8184,145.0163,Southern Metropolitan,11308,13.610944619216111,2023,6,83.0,8763.440860215054
Hawthorn,6/28 Manningtree Rd,3,u,1975000,VB,hockingstuart,2023-06-18,4.6,3122,3,2,1.0,0,196.0,2010.0,Boroondara,-37.8235,145.029,Southern Metropolitan,11308,14.496079462646344,2023,6,13.0,10076.530612244898
Hawthorn,5/155 Power St,2,u,445000,PI,Jellis,2023-06-18,4.6,3122,2,1,1.0,0,,1960.0,Boroondara,-37.8249,145.026,Southern Metropolitan,11308,13.005831808336863,2023,6,63.0,
Heidelberg West,523 Waterdale Rd,3,h,480000,PI,Ray,2023-06-18,9.4,3081,3,1,1.0,338,13.0,1980.0,Banyule,-37.739,145.0481,Eastern Metropolitan,2674,13.081543466215237,2023,6,43.0,36923.07692307692
Hughesdale,2/3 Bowen St,2,u,648000,S,Ray,2023-06-18,13.0,3166,2,1,1.0,0,,,Monash,-37.9014,145.0824,Southern Metropolitan,3145,13.381647518543097,2023,6,,
Ivanhoe,6 Fairy St,5,h,2600000,S,Miles,2023-06-18,7.9,3079,5,3,1.0,1006,411.0,1920.0,Banyule,-37.7765,145.0427,Eastern Metropolitan,5549,14.77102238760702,2023,6,103.0,6326.03406326034
Keilor East,16 Bernard Ct,4,h,871000,S,Nelson,2023-06-18,12.8,3033,4,2,2.0,570,,,Moonee Valley,-37.7361,144.8691,Western Metropolitan,5629,13.677398403939607,2023,6,,
Keilor East,67 Prospect Dr,5,h,808000,S,Nelson,2023-06-18,12.8,3033,5,2,2.0,561,,,Moonee Valley,-37.748,144.8552,Western Metropolitan,5629,13.60231857512623,2023,6,,
Keilor East,37 Roberts St,3,h,891000,S,Nelson,2023-06-18,12.8,3033,3,3,1.0,292,,,Moonee Valley,-37.7505,144.8657,Western Metropolitan,5629,13.700100828786772,2023,6,,
Keilor East,83 Wyong St,3,h,785000,S,Barry,2023-06-18,12.8,3033,3,1,2.0,606,141.0,1965.0,Moonee Valley,-37.7311,144.8663,Western Metropolitan,5629,13.573440270649085,2023,6,58.0,5567.375886524823
Kensington,38 Rourke La,2,h,732000,SP,Nelson,2023-06-18,4.2,3031,3,2,1.0,94,130.0,2002.0,Melbourne,-37.7934,144.9166,Northern Metropolitan,5263,13.503537159062734,2023,6,21.0,5630.7692307692305
Kew,24 Fitzwilliam St,5,h,1975000,S,Kay,2023-06-18,5.6,3101,3,2,1.0,531,1022.0,1890.0,Boroondara,-37.813,145.0411,Southern Metropolitan,10331,14.496079462646344,2023,6,133.0,2379.0891089108914
Kew,37 Heather Gr,4,h,2075000,S,Kay,2023-06-18,5.6,3101,4,2,2.0,764,,,Boroondara,-37.8046,145.0595,Southern Metropolitan,10331,14.54547219357453,2023,6,,
Kew,176 Peel St,5,h,2550000,PI,Marshall,2023-06-18,5.6,3101,5,4,2.0,597,342.0,2016.0,Boroondara,-37.7937,145.0353,Southern Metropolitan,10331,14.751604309291395,2023,6,7.0,7456.140350877193
Kew East,17 Minogue St,5,h,2100000,VB,Nelson,2023-06-18,7.5,3102,5,3,2.0,695,360.0,1950.0,Boroondara,-37.7904,145.0548,Southern Metropolitan,2671,14.557448378884015,2023,6,73.0,5833.333333333333
Maidstone,21 Montgomery St,2,h,600000,S,hockingstuart,2023-06-18,9.2,3012,2,1,1.0,194,,,Maribyrnong,-37.787,144.8654,Western Metropolitan,3873,13.304686600863562,2023,6,,
Maidstone,47 Radio St,4,h,690000,PI,Sweeney,2023-06-18,9.2,3012,3,2,1.0,270,,,Maribyrnong,-37.7798,144.8659,Western Metropolitan,3873,13.444448325847754,2023,6,,
Malvern,109/14 Elizabeth St,2,u,650000,VB,Gary,2023-06-18,7.4,3144,2,2,1.0,0,,,Stonnington,-37.8514,145.0361,Southern Metropolitan,4675,13.384729180332174,2023,6,,
Malvern,34 Johnstone St,5,h,3400000,SP,Jellis,2023-06-18,7.4,3144,4,3,4.0,807,339.0,1920.0,Stonnington,-37.8684,145.035,Southern Metropolitan,4675,15.039286283703994,2023,6,103.0,10029.498525073746
Malvern,10 Woodmason St,3,h,2355000,S,Marshall,2023-06-18,7.4,3144,3,2,4.0,471,235.0,1985.0,Stonnington,-37.851,145.0316,Southern Metropolitan,4675,14.672051710061016,2023,6,38.0,10021.27659574468
Malvern East,22 Deakin St,2,h,1400000,S,Jellis,2023-06-18,11.2,3145,2,1,1.0,312,,,Stonnington,-37.8654,145.0412,Southern Metropolitan,8801,14.151983508870947,2023,6,,
Malvern East,3/2 Kardella St,3,u,707500,S,hockingstuart,2023-06-18,11.2,3145,2,1,1.0,170,83.0,1975.0,Stonnington,-37.8689,145.0504,Southern Metropolitan,8801,13.469494321926092,2023,6,48.0,8524.096385542169
Malvern East,5/417 Wattletree Rd,2,u,835000,S,Jellis,2023-06-18,11.2,3145,2,1,1.0,0,118.0,1930.0,Stonnington,-37.865,145.0506,Southern Metropolitan,8801,13.635188201437066,2023,6,93.0,7076.271186440678
Maribyrnong,705/60 Edgewater Bvd,2,u,566000,S,Raine,2023-06-18,8.7,3032,2,2,1.0,3014,80.0,2012.0,Maribyrnong,-37.7853,144.8944,Western Metropolitan,4918,13.246351123968212,2023,6,11.0,7075.0
Maribyrnong,19/9 Fabian Ct,2,t,408000,S,Nelson,2023-06-18,8.7,3032,2,1,1.0,85,84.0,1980.0,Maribyrnong,-37.7732,144.8927,Western Metropolitan,4918,12.919024904363686,2023,6,43.0,4857.142857142857
Maribyrnong,37 Skyline Dr,4,h,1040000,S,Biggin,2023-06-18,8.7,3032,4,3,2.0,298,,,Maribyrnong,-37.7858,144.8937,Western Metropolitan,4918,13.854732232655556,2023,6,,
Melbourne,304/8 Sutherland St,3,u,610000,S,Pagan,2023-06-18,2.8,3000,3,2,0.0,0,,,Melbourne,-37.8114,144.961,Northern Metropolitan,17496,13.321215875492413,2023,6,,
Middle Park,76 Harold St,3,h,2360000,S,Cayzer,2023-06-18,4.1,3206,3,1,1.0,288,,1900.0,Port Phillip,-37.8507,144.9591,Southern Metropolitan,2019,14.674172600730516,2023,6,123.0,
Middle Park,82 Harold St,3,h,2005000,S,RT,2023-06-18,4.1,3206,3,1,0.0,220,,,Port Phillip,-37.8508,144.9589,Southern Metropolitan,2019,14.5111551174758,2023,6,,
Middle Park,8/49 Patterson St,2,u,702000,SP,Marshall,2023-06-18,4.1,3206,2,1,1.0,0,,1970.0,Port Phillip,-37.8549,144.9662,Southern Metropolitan,2019,13.461690107508359,2023,6,53.0,
Mont Albert,55 View St,4,h,2000000,S,Fletchers,2023-06-18,11.8,3127,3,2,1.0,626,,1929.0,Whitehorse,-37.8197,145.1106,Eastern Metropolitan,2079,14.508658238524095,2023,6,94.0,
Moonee Ponds,54b Salisbury St,3,t,842500,S,Jellis,2023-06-18,6.9,3039,3,2,1.0,216,156.0,1995.0,Moonee Valley,-37.7607,144.9314,Western Metropolitan,6232,13.64413012815157,2023,6,28.0,5400.641025641025
Moonee Ponds,31 Wordsworth St,4,h,1345000,SP,Brad,2023-06-18,6.9,3039,4,2,2.0,313,193.0,1910.0,Moonee Valley,-37.7709,144.9288,Western Metropolitan,6232,14.111905314512224,2023,6,113.0,6968.911917098446
Newport,16 Blenheim Rd,3,h,1176000,S,hockingstuart,2023-06-18,8.4,3015,3,1,2.0,767,111.0,1960.0,Hobsons Bay,-37.8466,144.8636,Western Metropolitan,5498,13.977630257780485,2023,6,63.0,10594.594594594595
Newport,106 Johnston St,4,h,1265000,S,RT,2023-06-18,8.4,3015,5,2,2.0,774,185.0,1950.0,Hobsons Bay,-37.8366,144.8758,Western Metropolitan,5498,14.05058347065728,2023,6,73.0,6837.8378378378375
Newport,94 Mason St,2,h,801000,SP,Williams,2023-06-18,8.4,3015,1,1,1.0,343,106.0,1920.0,Hobsons Bay,-37.8414,144.8752,Western Metropolitan,5498,13.593617474489168,2023,6,103.0,7556.603773584906
Niddrie,2 Hanson St,3,h,773000,S,Nelson,2023-06-18,11.2,3042,3,2,2.0,403,,,Moonee Valley,-37.7324,144.8765,Western Metropolitan,2291,13.558035621229783,2023,6,,
Niddrie,2/50 Jackson St,3,u,700000,S,Nelson,2023-06-18,11.2,3042,3,1,1.0,202,,,Moonee Valley,-37.7389,144.887,Western Metropolitan,2291,13.45883704259595,2023,6,,
Niddrie,1/15 Ross St,3,u,760000,S,Barry,2023-06-18,11.2,3042,3,2,1.0,198,,2008.0,Moonee Valley,-37.7357,144.8908,Western Metropolitan,2291,13.541075028051122,2023,6,15.0,
North Melbourne,8/201 Abbotsford St,2,t,1300000,VB,Nelson,2023-06-18,2.3,3051,2,2,1.0,0,,,Melbourne,-37.8029,144.9452,Northern Metropolitan,6821,14.077875591662238,2023,6,,
Northcote,79 Christmas St,2,h,1170000,S,Barry,2023-06-18,5.5,3070,2,1,3.0,453,93.0,1920.0,Darebin,-37.7666,145.0132,Northern Metropolitan,11364,13.972515161474428,2023,6,103.0,12580.645161290322
Northcote,22 Ellesmere St,2,h,875000,S,Nelson,2023-06-18,5.5,3070,2,1,1.0,0,,,Darebin,-37.7736,145.0074,Northern Metropolitan,11364,13.681980308196241,2023,6,,
Oak Park,40 Devereaux St,4,h,840000,SP,Nelson,2023-06-18,11.5,3046,4,1,2.0,704,196.0,1960.0,Moreland,-37.7143,144.9096,Northern Metropolitan,2651,13.641158361294979,2023,6,63.0,4285.714285714285
Oakleigh South,1/19 Dermot St,2,h,752500,SP,Buxton,2023-06-18,14.7,3167,2,1,1.0,308,112.0,1950.0,Monash,-37.9191,145.0855,South-Eastern Metropolitan,3692,13.53115760450794,2023,6,73.0,6718.75
Oakleigh South,9 Telopea Ct,4,h,800000,PI,Woodards,2023-06-18,14.7,3167,4,2,2.0,558,,,Kingston,-37.9393,145.0962,South-Eastern Metropolitan,3692,13.592368256649284,2023,6,,
Pascoe Vale,68 Devon Rd,4,t,640000,VB,Nelson,2023-06-18,9.9,3044,3,2,2.0,353,,,Moreland,-37.7214,144.9246,Northern Metropolitan,7485,13.369225017834633,2023,6,,
Pascoe Vale,8/16 Pascoe St,3,t,430000,VB,Trimson,2023-06-18,9.9,3044,3,2,1.0,146,106.0,2006.0,Moreland,-37.7152,144.9346,Northern Metropolitan,7485,12.971542813248437,2023,6,17.0,4056.603773584906
Port Melbourne,34 Bridge St,2,h,875000,S,Cayzer,2023-06-18,3.8,3207,2,1,1.0,95,,,Melbourne,-37.8381,144.9465,Southern Metropolitan,8648,13.681980308196241,2023,6,,
Port Melbourne,220/99 Dow St,2,u,625000,PI,RT,2023-06-18,3.8,3207,2,2,1.0,2166,,,Port Phillip,-37.8415,144.9412,Southern Metropolitan,8648,13.345508528717259,2023,6,,
Port Melbourne,230 Nott St,3,h,1384000,S,Marshall,2023-06-18,3.8,3207,3,1,0.0,184,100.0,1905.0,Melbourne,-37.8348,144.9443,Southern Metropolitan,8648,14.140489137702843,2023,6,118.0,13840.0
Port Melbourne,103/2 Pier St,2,u,1405000,S,Marshall,2023-06-18,3.8,3207,2,2,1.0,0,,,Port Phillip,-37.84,144.9275,Southern Metropolitan,8648,14.155548572493503,2023,6,,
Port Melbourne,309/166 Rouse St,2,u,655000,S,Cayzer,2023-06-18,3.8,3207,2,1,1.0,0,86.0,2006.0,Port Phillip,-37.8416,144.939,Southern Metropolitan,8648,13.39239204133378,2023,6,17.0,7616.279069767442
Prahran,89 Pridham St,2,h,1300000,S,Jellis,2023-06-18,4.5,3181,3,1,1.0,126,,,Stonnington,-37.8518,145.0061,Southern Metropolitan,7717,14.077875591662238,2023,6,,
Preston,9 Ambon St,2,h,565000,S,hockingstuart,2023-06-18,8.8,3072,2,1,2.0,349,,1950.0,Darebin,-37.7351,145.0271,Northern Metropolitan,14577,13.244582780038517,2023,6,73.0,
Preston,4/1 Furzer St,3,t,714000,S,Nelson,2023-06-18,8.8,3072,3,2,2.0,185,115.0,2005.0,Darebin,-37.7287,144.9869,Northern Metropolitan,14577,13.478639641880966,2023,6,18.0,6208.695652173913
Preston,1c Mary St,2,h,770000,S,Jellis,2023-06-18,8.8,3072,2,2,1.0,76,129.0,2013.0,Darebin,-37.7443,145.0015,Northern Metropolitan,14577,13.554147092530322,2023,6,10.0,5968.992248062015
Preston,26 Mount St,3,h,1226000,S,hockingstuart,2023-06-18,8.8,3072,3,1,4.0,707,,,Darebin,-37.7413,144.9885,Northern Metropolitan,14577,14.019268211138646,2023,6,,
Preston,246 Murray Rd,3,h,810000,SP,Barry,2023-06-18,8.8,3072,2,1,1.0,421,97.0,1930.0,Darebin,-37.738,145.0064,Northern Metropolitan,14577,13.60479076121576,2023,6,93.0,8350.515463917525
Preston,26 Paywit St,3,h,1127000,S,hockingstuart,2023-06-18,8.8,3072,3,2,2.0,590,140.0,1940.0,Darebin,-37.7336,144.9958,Northern Metropolitan,14577,13.935070680332966,2023,6,83.0,8050.0
Preston,19 Railway Pl,3,h,750000,SP,Ray,2023-06-18,8.8,3072,3,1,2.0,409,,,Darebin,-37.7486,144.9992,Northern Metropolitan,14577,13.527829818844937,2023,6,,
Reservoir,12 Borrie St,3,h,703000,S,Nelson,2023-06-18,11.2,3073,3,2,1.0,597,120.0,1960.0,Darebin,-37.7066,145.0203,Northern Metropolitan,21650,13.463113593266897,2023,6,63.0,5858.333333333333
Reservoir,1/5 Daventry St,2,u,424000,S,Barry,2023-06-18,11.2,3073,2,1,1.0,141,81.0,1980.0,Darebin,-37.7149,145.0009,Northern Metropolitan,21650,12.95749109270188,2023,6,43.0,5234.567901234568
Reservoir,11 Elsey Rd,4,h,750000,S,Love,2023-06-18,11.2,3073,4,1,2.0,747,,,Darebin,-37.7054,145.0137,Northern Metropolitan,21650,13.527829818844937,2023,6,,
Reservoir,25 Florence Cl,3,h,613000,S,Nelson,2023-06-18,11.2,3073,3,1,2.0,745,149.0,1985.0,Darebin,-37.7007,144.9815,Northern Metropolitan,21650,13.326121846238388,2023,6,38.0,4114.093959731544
Reservoir,6 McShane St,3,h,779000,S,Barry,2023-06-18,11.2,3073,3,1,2.0,945,,,Darebin,-37.7027,145.0001,Northern Metropolitan,21650,13.565767608549109,2023,6,,
Reservoir,1 Nisbett St,2,t,425000,S,Stockdale,2023-06-18,11.2,3073,2,1,1.0,145,100.0,,Darebin,-37.7284,145.0361,Northern Metropolitan,21650,12.959846800844963,2023,6,,4250.0
Reservoir,85 Radford Rd,5,h,791000,S,Ray,2023-06-18,11.2,3073,4,3,1.0,961,,,Darebin,-37.7024,144.984,Northern Metropolitan,21650,13.581054510971494,2023,6,,
Reservoir,3 Sheargold Ct,3,h,475000,S,Nelson,2023-06-18,11.2,3073,3,1,1.0,535,133.0,1970.0,Darebin,-37.692,144.9781,Northern Metropolitan,21650,13.07107218827772,2023,6,53.0,3571.4285714285716
Richmond,134 Coppin St,3,h,1456000,S,Jellis,2023-06-18,2.6,3121,3,2,1.0,157,141.0,1900.0,Yarra,-37.8225,145.0029,Northern Metropolitan,14949,14.19120419455172,2023,6,123.0,10326.241134751774
Richmond,28 Corsair St,2,h,1145000,S,Biggin,2023-06-18,2.6,3121,2,1,0.0,170,,1910.0,Yarra,-37.8226,145.0064,Northern Metropolitan,14949,13.95091606833254,2023,6,113.0,
Richmond,27/16 Goodwood St,2,t,810000,SP,hockingstuart,2023-06-18,2.6,3121,2,1,1.0,94,,,Yarra,-37.8201,144.9927,Northern Metropolitan,14949,13.60479076121576,2023,6,,
Richmond,5 Koorang La,3,h,1100000,PI,Biggin,2023-06-18,2.6,3121,3,2,1.0,66,118.0,2013.0,Yarra,-37.8181,145.007,Northern Metropolitan,14949,13.910821646859095,2023,6,10.0,9322.033898305084
Richmond,1 Newry St,2,h,1220000,S,Jellis,2023-06-18,2.6,3121,2,1,2.0,198,,,Yarra,-37.8244,145.0046,Northern Metropolitan,14949,14.014362236381235,2023,6,,
Richmond,7/1 Princess St,2,t,895000,S,Marshall,2023-06-18,2.6,3121,2,1,1.0,0,,,Yarra,-37.8209,145.0014,Northern Metropolitan,14949,13.704580114574805,2023,6,,
Richmond,20 Stillman St,2,h,1430000,S,Biggin,2023-06-18,2.6,3121,2,1,2.0,292,,,Yarra,-37.8218,145.0089,Northern Metropolitan,14949,14.173185701536545,2023,6,,
Richmond,45 Westbank Tce,2,h,1045000,S,Jellis,2023-06-18,2.6,3121,2,1,1.0,138,81.0,1890.0,Yarra,-37.8218,145.0132,Northern Metropolitan,14949,13.85952840031839,2023,6,133.0,12901.234567901234
Rosanna,206 Waiora Rd,4,h,1610000,S,Bekdon,2023-06-18,11.4,3084,4,1,4.0,1613,,,Banyule,-37.7324,145.0606,Eastern Metropolitan,3540,14.291745358078465,2023,6,,
Seddon,20 Greig St,3,h,881000,S,Jas,2023-06-18,6.6,3011,2,1,2.0,217,,,Maribyrnong,-37.8075,144.8909,Western Metropolitan,2417,13.688814039991453,2023,6,,
South Melbourne,296 Albert Rd,3,h,1825000,S,Marshall,2023-06-18,2.1,3205,3,2,2.0,151,153.0,1900.0,Port Phillip,-37.8383,144.9632,Southern Metropolitan,5943,14.417091092943783,2023,6,123.0,11928.1045751634
South Melbourne,48 Glover St,2,h,1200000,VB,Greg,2023-06-18,2.1,3205,2,2,1.0,131,79.0,1890.0,Port Phillip,-37.839,144.948,Southern Metropolitan,5943,13.997832948091215,2023,6,133.0,15189.87341772152
South Melbourne,301/142 Park St,3,u,1550000,PI,Marshall,2023-06-18,2.1,3205,3,4,2.0,0,230.0,,Port Phillip,-37.8337,144.966,Southern Metropolitan,5943,14.253766134056512,2023,6,,6739.130434782609
South Yarra,14/85 Caroline St,1,u,400000,S,hockingstuart,2023-06-18,3.3,3141,1,1,1.0,0,45.0,1960.0,Stonnington,-37.8355,144.9884,Southern Metropolitan,14887,12.899222326086994,2023,6,63.0,8888.888888888889
South Yarra,37 Grosvenor St,3,h,1810000,S,hockingstuart,2023-06-18,3.3,3141,3,1,1.0,211,18.0,1906.0,Stonnington,-37.8442,144.9928,Southern Metropolitan,14887,14.408837955728044,2023,6,117.0,58952.50000000024
South Yarra,8/28 The Righi,1,u,612000,S,hockingstuart,2023-06-18,3.3,3141,1,1,1.0,607,,,Stonnington,-37.8328,144.9866,Southern Metropolitan,14887,13.324489195480057,2023,6,,
Southbank,85 Montague St,3,h,700000,VB,Cayzer,2023-06-18,1.2,3006,3,1,0.0,199,,1947.0,Melbourne,-37.8299,144.9496,Southern Metropolitan,8400,13.45883704259595,2023,6,76.0,
Spotswood,154 Hudsons Rd,4,h,1315000,S,hockingstuart,2023-06-18,7.7,3015,4,2,3.0,830,134.0,1920.0,Hobsons Bay,-37.829,144.8807,Western Metropolitan,1223,14.089347984049986,2023,6,103.0,9813.432835820895
St Kilda,7/104 Barkly St,2,u,785000,PI,McGrath,2023-06-18,6.1,3182,2,2,2.0,0,98.0,2006.0,Port Phillip,-37.8647,144.9819,Southern Metropolitan,13240,13.573440270649085,2023,6,17.0,8010.2040816326535
St Kilda,6/285 Barkly St,1,u,450000,SP,Buxton,2023-06-18,6.1,3182,1,1,1.0,0,61.0,2009.0,Port Phillip,-37.8731,144.9799,Southern Metropolitan,13240,13.017005083966255,2023,6,14.0,7377.049180327869
St Kilda,27 Bath St,2,h,875000,S,hockingstuart,2023-06-18,6.1,3182,2,1,1.0,123,68.0,1900.0,Port Phillip,-37.8641,144.9866,Southern Metropolitan,13240,13.681980308196241,2023,6,123.0,12867.64705882353
St Kilda,2/16 Charnwood Rd,2,u,650000,PI,Charlton,2023-06-18,6.1,3182,2,1,0.0,822,70.0,1930.0,Port Phillip,-37.8585,144.9854,Southern Metropolitan,13240,13.384729180332174,2023,6,93.0,9285.714285714286
St Kilda,5/46 Greeves St,2,u,431000,S,McGrath,2023-06-18,6.1,3182,2,1,1.0,0,71.0,1940.0,Port Phillip,-37.8665,144.9833,Southern Metropolitan,13240,12.973865689268807,2023,6,83.0,6070.422535211268
